RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394870,125,"Mobile, AL",Msa,AL,103234,104208,105143,105185,104314,103358,103132,103309,103513,103609,103414,103538,103277,103181,102802,103007,103461,104166,104558,104993,105177,105158,105115,104828,104510,104069,104563,105056,105682,105774,106029,106084,106257,106401,106578,106842,107270,107923,108083,108537,108783,109302,109477,109764,110052,110568,111314,112141,112752,113219,113464,113651,113566,113616,113822,114261,114907,115376,115611,115918,116393,116679,117048,117363,118304,119088,119870,120230,120351,120428,120789,121010,121436,121810,122480,122968,123307,123702,124151,124692,124974,125558,126208,127175,128061,129036,129970,130764,131591,132143,132770,133539,134970,136356,137768,139183,140739,142525,144413,146792,149369,152485
395015,126,"Reading, PA",Msa,PA,155813,156380,156785,156894,156666,156807,157226,158154,158951,159090,159211,158972,158708,158020,157870,158241,158861,159260,159542,159348,159201,159236,159574,160061,160404,160739,160797,160767,160921,161080,161022,161091,161190,161437,161291,161172,161458,162404,163318,163740,163656,163556,163855,164136,164666,165226,166000,166685,166664,166230,166125,167027,168452,169820,171087,172354,173267,174041,175050,176469,178342,180058,181573,182419,183146,183890,184430,184861,185341,185816,186009,185736,186013,186632,187266,187632,188117,188873,189491,189921,190376,191161,192180,193358,194425,195425,196932,198099,199340,199854,201121,202530,204394,206200,208112,210291,212455,214818,217085,220199,223525,227663
394421,127,"Brownsville, TX",Msa,TX,88874,88969,88315,88157,87525,87429,87436,88323,88777,88588,87983,87756,88194,88148,88000,87598,87595,87983,88068,88303,88395,89032,89561,89823,89829,90140,90856,91828,92549,93077,93533,93383,93361,92789,92715,92438,92399,92655,92363,92010,91570,91468,91619,91893,92351,92827,93254,93745,94392,94352,94817,94935,95433,95791,95956,96294,96198,96772,97173,97575,97492,97642,97687,98112,98380,98238,98220,97837,98069,97890,98034,98196,98629,99395,100017,100285,100144,100411,100707,101333,101460,101631,101743,102620,103715,104694,105361,106141,106992,107942,108944,110210,111718,113405,115184,116493,117762,119109,121012,123151,125711,128280
394746,128,"Killeen, TX",Msa,TX,125832,125572,125280,125350,125216,125025,125063,125285,125357,125454,125562,125448,125548,125894,126268,126660,126670,126964,127261,127834,128593,129239,129447,129862,130407,131113,131491,131652,132051,132442,132611,132601,132456,132669,133478,134137,134497,134220,134488,134884,135400,135523,135898,136277,136953,137409,137745,137981,138227,138807,139201,139900,140522,141381,141858,142434,142772,143310,143671,144370,145255,146303,147192,147705,147991,148276,148910,149784,150551,151102,151622,152125,152611,153053,153546,154178,154918,155722,156588,157112,157754,158481,159304,160369,161270,162246,162990,163488,164152,164999,166158,167548,169055,170788,172750,174712,177042,179575,182633,186252,190106,194168
394439,129,"Canton, OH",Msa,OH,102538,102641,102719,103295,104051,104626,104834,104874,105052,105062,105158,105016,105143,105274,105193,104814,104273,104093,104258,104366,104567,104728,105082,105428,105900,106173,106593,106864,107491,108005,108605,109168,109660,110370,110738,111247,111333,111831,112398,113214,113680,114061,114255,114434,114294,114089,114101,114463,115116,115535,115607,115726,115911,116322,116579,117149,118008,118878,119682,120119,120556,120968,121831,122656,123485,124098,124713,125235,125693,126311,126937,127620,128352,129260,129945,130415,131094,131984,133053,133698,134162,134655,135257,136012,136922,137859,139042,140116,140823,141385,142005,143251,144733,146242,147827,149512,151221,153029,154878,157181,159922,162977
394372,130,"Beaumont, TX",Msa,TX,101907,102506,103208,103828,104476,105070,105531,105823,106171,106606,107171,107772,108325,108892,109415,109913,110415,110946,111548,112215,112883,113556,114207,114750,115176,115458,115743,116101,116524,117008,117466,117909,118358,118898,119291,119707,120060,120549,120961,121394,121684,121877,121984,122176,122326,122470,122730,123050,123449,123709,123929,123992,124032,124077,124277,124435,124452,124352,124371,124654,125078,125576,126088,126557,127032,127533,127916,128266,128746,129680,130578,131263,131591,131897,132375,132771,133120,133316,133600,134126,134606,134601,134280,134097,134400,134628,134712,135078,136017,137039,137937,138488,139146,139986,141059,142066,142836,143668,144526,145212,145464,145721
394820,131,"Manchester, NH",Msa,NH,229855,230886,232661,234541,236069,237246,238680,240809,243236,245501,246494,247042,246468,245889,245176,246047,246836,247937,247983,247906,248062,249056,250793,251750,253057,254004,255992,257355,259320,260442,262158,262982,262888,262182,262189,263882,265510,266860,267080,267244,267242,267402,267531,268581,270647,273008,274310,274871,275927,277960,279711,281587,283125,285565,287814,289649,291113,292770,295285,297454,298879,299329,300739,302170,303550,304243,305210,306918,308214,309174,309037,309629,310618,312122,312993,313318,314956,316746,318499,318918,318930,319781,320803,322183,324085,326998,331441,334520,335729,336464,338621,342524,347159,351685,357037,362450,368004,373324,378229,385419,394405,404795
395048,132,"Salem, OR",Msa,OR,169179,168803,169590,170521,172058,173493,174852,175440,175402,176524,178331,180918,182524,184489,185729,186423,186619,186923,187835,189304,191540,192575,193805,194518,195936,197167,198391,199861,201109,202663,204410,205816,206967,208379,209699,211382,213242,215052,216910,218752,221282,223802,225886,228295,230287,232582,234676,236829,239035,241436,244114,246714,248892,250785,252723,254306,256565,259135,261772,264581,266737,268985,271559,274812,278139,280678,283115,285815,288501,290623,292644,294205,296059,297608,298655,298979,299246,300235,301391,302185,302345,302027,302372,303398,305551,307995,309667,310954,311237,312867,314819,318000,321300,325590,329842,334242,338243,342692,348588,355732,364533,372806
394327,133,"Anchorage, AK",Msa,AK,278107,278389,279534,280401,281635,283839,285878,287947,289286,290232,291341,292486,293038,293796,294339,294693,294155,293353,293760,295127,296610,298037,298628,299766,300796,301502,302040,303400,305789,307849,308481,308232,307770,307631,308186,309183,310566,311976,312637,312520,311452,310445,309968,309389,309482,309488,310054,309965,309749,308979,308549,308190,308677,309314,309804,310368,310151,310873,310688,311526,311471,311342,311123,310200,310684,311430,313225,314015,311872,310743,309840,310859,310851,315109,319868,327509,329147,331422,331303,333071,342584,345067,348086,341428,341285,337618,334910,330471,330147,329129,329153,327894,322888,321922,320701,325529,326900,328909,330193,331768,333219,335266
394520,134,"Davenport, IL",Msa,IL,113311,113327,113473,113705,113727,113740,113736,113984,114115,114301,114313,114728,115094,115686,116301,117051,117702,117963,118053,118058,118365,118586,118946,119021,119365,119472,119303,118638,118498,118807,119342,119472,119654,119876,120009,119880,119733,119963,120760,121771,122304,122338,122220,122581,122886,123163,123284,123661,124199,124430,124099,123980,124302,125287,126214,126673,126781,126927,127437,128062,128340,128872,129783,130464,130649,130236,130063,130134,130494,130818,131147,131397,131845,131946,131894,131898,132262,132824,133268,133804,134527,135169,135594,135614,135561,135676,136090,136581,136958,137189,137460,137631,137775,138060,138516,139376,140352,141418,142365,143372,144493,145869
394972,135,"Peoria, IL",Msa,IL,111553,111478,111696,111919,112009,112007,112076,112376,112546,112768,112942,113364,113864,114132,114060,114016,114066,114328,114435,114404,114509,114523,114729,114734,114752,114686,114741,114800,115023,115212,115371,115563,115625,115707,115498,115501,115303,115404,115436,115609,115587,115464,115305,114979,114740,114580,114650,114463,114546,114473,114546,114429,114292,114195,114234,114366,114538,114647,114754,114887,114971,115002,114998,114798,114771,114586,114450,114245,114158,113935,113738,113593,113462,113396,113248,113418,113582,113901,113927,113851,113702,113891,114048,114315,114638,114970,115325,115509,115398,115311,115443,116030,116596,117077,117675,118289,118983,119790,120763,121908,123414,125016
394898,136,"Myrtle Beach, SC",Msa,SC,177570,176913,178278,179734,181462,182627,183755,185359,186322,187713,189207,190332,190896,191699,192351,192457,192218,192393,193088,193448,194257,194736,194488,194266,194504,195204,196111,197355,198304,198891,199247,199468,199204,198652,199239,200379,201996,202678,203222,203121,203504,203633,203777,204350,205386,207054,208353,208869,208242,207929,207708,208699,209551,210794,211904,212829,213660,214130,214310,214729,216081,217531,219725,221179,222561,223643,224432,225147,225640,226539,227511,228485,229125,230451,230673,230996,230636,230563,230791,231112,231734,231966,232603,233370,234507,234862,235916,236994,238748,239999,241208,242760,244744,247155,249605,252283,255044,258450,262108,266274,270760,276116
394875,137,"Montgomery, AL",Msa,AL,125272,125133,125812,126098,126026,125933,125756,126054,126050,125999,125578,125639,125689,125499,125191,125283,125706,125776,125964,125806,125586,125255,125481,125914,126483,126977,127375,127492,127381,127359,127236,127278,127424,127511,127312,126988,126551,126331,126192,126253,126340,126510,126651,126858,127048,127423,127832,128267,128964,129532,129853,129871,130037,130148,130313,130250,130283,130280,130292,130437,130186,130134,130307,130988,131408,131865,132245,132778,133025,133147,133351,133560,133959,134397,134759,135118,135324,135655,135858,136103,136366,136684,136921,137055,137424,137991,138631,139044,139822,140432,141225,141840,142898,144078,145390,146884,148311,149677,151150,152889,154648,156677
395051,138,"Salisbury, MD",Msa,DE,215589,217589,219499,222122,224602,225599,225896,225368,224770,224418,224781,224993,225264,224321,223413,222338,221821,222509,223277,224893,226155,227406,228084,228702,229304,229719,230234,230728,231195,230862,230678,230168,230162,229700,229402,229637,229691,230056,230218,231331,232016,232966,233152,233192,233023,233245,234232,234864,235707,236315,236983,236727,237128,237803,239229,240677,241937,243322,244153,245078,245854,247330,249095,250754,251800,252185,252589,252876,253555,254104,254624,255279,256050,256313,255904,255776,255780,256417,256780,257350,257613,257882,258208,258820,259794,261640,262876,263429,263527,264618,266452,268459,270679,273290,276392,279649,283051,286360,290989,296685,303453,309903
394658,139,"Gulfport, MS",Msa,MS,116427,116250,116364,114986,114709,114574,114250,112972,112146,112541,112772,113126,113685,114387,114499,114938,114546,114089,113475,113729,114300,114839,115447,115670,115736,115829,116086,116478,116871,117371,117856,118251,118516,118778,119017,119296,119520,119823,120212,120648,121118,121488,121808,122149,122517,122811,123160,123534,124242,124796,125427,125828,126295,126773,127383,127870,128528,129041,129784,130223,130699,131127,131528,131928,132215,132709,133020,133573,133937,134520,134760,135136,135227,135367,135671,136335,137303,138112,138775,139080,139306,139393,139742,140167,140918,141777,142571,143167,143713,144098,144717,145433,146572,147832,149111,150440,151768,153144,154651,156308,158047,160146
395146,140,"Tallahassee, FL",Msa,FL,134603,134547,135211,136160,137594,138267,138904,139311,139866,140087,140426,140702,141333,142135,142725,143164,143274,143784,144058,144559,144996,145500,146002,146669,147346,147734,147837,147772,147936,148311,148840,149417,149898,150410,150910,151519,151891,152506,152756,153753,154812,156183,157430,158344,159092,159753,160518,161258,162262,163111,164531,165345,166018,166297,166672,167363,168390,169591,170394,171187,171808,172960,173970,175019,175898,176661,177572,178466,179169,179703,180441,181153,181705,181979,181939,182317,182647,183447,183711,184151,184382,185028,185085,185276,186072,187474,189144,190351,190714,191079,191564,192828,194244,195541,197482,199572,201526,203286,205279,207741,211282,214963
395164,141,"Trenton, NJ",Msa,NJ,229162,230182,231880,233664,234927,235394,235772,236449,237268,238578,239834,240905,241737,241716,241345,239485,239179,239486,241206,241515,241234,240294,239917,239819,240259,240813,241799,243682,244120,244146,243101,243429,244167,245130,245238,245341,245203,245947,245603,244568,242908,242719,243045,243696,244004,244525,245615,245535,244354,242362,242632,244338,247107,247711,247884,247513,248054,247925,247932,249654,252671,255799,255695,255177,254530,255543,257078,258115,258626,258926,259315,258751,258861,258618,260758,262248,264851,265634,266229,265868,265103,264571,264628,265869,266698,268275,269241,270270,268832,269489,270133,273214,276377,279873,283152,286028,289029,292059,295475,299762,306080,311873
394589,142,"Fayetteville, NC",Msa,NC,124519,124179,123868,123347,123036,122665,122262,122126,122227,122634,122871,123376,123673,124076,124121,124371,124308,124114,123912,123663,123547,123094,122670,122200,121847,121378,121199,121201,121552,121902,122267,121916,121418,120976,121261,121404,121553,121591,121575,121074,120493,120049,119767,120561,121316,122369,122698,123252,123613,123840,124030,124667,125358,125879,125950,125624,125319,125017,124699,124425,124411,124829,125407,125729,126237,126901,127972,128700,129581,130110,130674,130884,131173,131636,132083,132941,133305,133452,133340,133560,133770,133831,134371,135006,135821,136199,136795,137335,138076,138949,139845,140949,142179,143832,145262,146948,148583,150592,152612,154729,157143,159794
394679,143,"Hickory, NC",Msa,NC,117024,117050,117027,117103,117292,117313,117340,117397,117550,117630,117771,117970,118136,118304,118452,118686,118694,119018,119271,119630,119863,120042,120294,120350,120541,120717,120934,121147,121449,121699,121915,122143,122412,122801,123177,123786,124374,124997,125537,125994,126527,127037,127719,128279,128880,129409,129948,130415,130873,131366,131898,132471,133046,133598,134096,134707,135415,136235,137036,137871,138672,139524,140415,141364,142354,143365,144346,145196,145932,146630,147415,148234,149023,149690,150398,151062,151935,152730,153559,154359,155318,156294,156942,157404,157986,158701,159063,159629,159911,160684,161289,162254,163187,164248,165686,167423,169271,171267,173737,176289,179227,182101
394697,144,"Huntington, WV",Msa,WV,83330,83518,83567,83620,83688,83781,83882,83985,84195,84428,84683,84861,85030,85168,85355,85576,85829,86045,86228,86392,86659,86845,87178,87422,87719,87920,88104,88308,88482,88662,88861,89083,89249,89478,89636,89883,90074,90304,90541,90811,91084,91396,91699,91967,92177,92415,92685,92972,93203,93503,93853,94228,94572,94848,95115,95447,95854,96231,96647,97002,97472,97797,98103,98348,98604,98901,99187,99445,99673,99846,99944,100070,100261,100666,101102,101585,102035,102561,103024,103506,103885,104199,104043,103872,103793,103871,103978,104019,104243,104268,104326,104384,104591,104900,105618,106375,107047,107571,108114,108762,109362,110156
394576,145,"Eugene, OR",Msa,OR,195250,197008,198970,201767,204323,206875,208469,208338,208683,209212,211897,213753,216825,218479,219523,218748,217856,217473,217750,218769,219201,219981,220350,220999,220797,220583,221563,223298,224930,225562,226664,228133,230106,231436,232871,234544,235828,237457,238417,239931,240891,242917,245070,247738,249916,251979,253673,255237,257355,258738,260138,261321,264225,266832,268783,269751,270940,272657,274754,277006,279573,282553,284913,286721,287858,289096,291036,292931,294899,296123,297494,298505,299180,299925,301443,303559,305703,308549,310447,312232,312889,314745,315571,317942,320075,323443,327269,330363,333093,332687,333766,335329,339331,343066,348060,352636,358247,363533,369010,375860,384153,395897
395033,146,"Rockford, IL",Msa,IL,100169,100485,100694,100770,100984,101135,101353,101207,101277,101122,101068,100869,100343,99596,98867,98367,97603,97170,96875,98374,99430,100549,100581,100765,100809,100788,101286,102011,103158,103823,104490,103865,103127,102396,102633,103053,103586,104567,105229,105832,106491,107314,107921,108146,108910,109885,110910,111505,112321,112586,113151,113464,113270,113006,112970,113683,114399,114927,115443,116149,116606,117648,117525,117454,117475,118214,119223,119801,120261,120443,120424,120520,120842,121062,122266,123215,124188,124438,124592,125219,125276,125466,125461,125155,125591,125519,125991,126155,126642,127186,127642,128019,129072,130326,131986,133982,135499,137571,139165,141385,143604,146311
395070,147,"Savannah, GA",Msa,GA,149990,150398,150591,151094,151658,152446,153144,153869,154359,154941,155076,155307,156096,157086,158190,158668,159196,159847,160539,161132,161753,162220,162788,163176,163491,164014,164492,165027,165542,166139,166861,167538,168136,168796,169533,170342,170896,171282,171788,172681,173568,174287,174572,174672,174517,174540,174693,175106,175815,176220,176451,176387,176768,177351,178420,179563,181006,182161,183359,184339,185057,185959,186770,188022,188718,189437,189672,190386,190958,191792,192479,193243,193933,194900,196035,196920,197531,197936,198743,199205,200085,200579,201000,201252,201712,201906,201975,201851,202293,202747,203424,204242,204990,206167,207700,209627,211756,214220,217037,220400,223947,228004
394332,148,"Ann Arbor, MI",Msa,MI,204491,204472,205456,208736,212812,216266,219274,221091,223205,225351,227227,229323,232072,235380,238179,240286,240485,240686,240644,242614,244307,245414,245776,245759,246519,246123,246320,245845,247679,250194,252924,254207,254800,255831,256863,258372,260214,262972,264801,265730,265917,266189,266432,267271,267783,268679,269960,272949,275338,276812,277478,279045,281467,283051,285011,286264,289051,291281,294110,294776,294886,295832,297911,300912,301841,303647,305220,307789,310865,313635,314992,315643,317244,318935,320787,320600,321516,321749,322586,322689,320821,318715,317644,318954,320612,321728,322305,323132,323293,323720,324194,325823,328068,330934,333762,335750,337376,339499,342033,345467,349647,354125
394927,149,"Ocala, FL",Msa,FL,100847,101540,102051,102869,103241,104034,104804,105790,106298,106465,106971,107369,108329,108665,109205,109728,110721,111259,111884,112556,113364,114061,114336,114866,115201,115954,116843,117374,118002,118549,119127,119285,119492,120038,120771,121522,122395,123281,123818,124552,125215,126497,127839,129148,130242,131203,132275,133296,134223,135026,136378,137887,139267,139985,140470,141451,142518,143655,144678,145758,146778,147556,147939,148236,148745,149877,151288,152268,153182,153767,154794,155513,156538,158033,159376,160102,160477,160643,161263,162024,162882,163720,164084,165166,166301,166902,167494,168352,169530,170355,170861,171580,172625,174034,175849,177506,179248,181505,184209,187365,190768,194861
394732,150,"Kalamazoo, MI",Msa,MI,119785,120246,120681,120972,121531,122277,123072,123808,124746,125300,125877,126774,127405,128263,129359,130509,130994,130645,130336,130399,130467,131036,131577,132118,132471,132673,132593,132678,133074,134201,135159,135895,136462,137136,137698,138208,138675,139458,140060,140501,141192,141916,142737,143226,143781,144121,144433,144866,145630,146303,147333,148735,149851,150559,151104,151897,152809,153646,154849,156150,157517,158643,159483,159848,160650,161814,163302,164754,165792,166734,167415,168027,168490,169385,170706,172232,173149,173709,173838,174084,174247,174551,175011,175973,177117,178680,179526,180536,180661,181555,182756,184365,186274,188319,190497,192524,194718,196666,199325,202154,206298,210285
394901,151,"Naples, FL",Msa,FL,281459,281523,283712,285724,288179,291292,295599,300101,303072,305681,307667,310352,312022,316871,319376,323283,325290,328333,330916,333362,337043,340865,344549,348009,352489,355708,359566,362587,367102,370050,372598,375539,378495,381201,383761,386353,389625,392866,395442,396159,395436,396898,399281,401134,400323,399802,399395,399351,397919,395986,395153,395509,396574,396544,395707,395758,397372,398129,397491,396910,397934,399943,399754,399308,399456,400656,401043,400124,399148,398930,399998,400497,400707,400157,400349,400536,399926,398315,398072,397918,396883,395709,395189,396786,397506,398959,401377,403117,404239,404698,406010,408881,413337,418478,423735,428676,435330,442805,450832,460884,473299,488361
395107,152,"South Bend, IN",Msa,IN,100190,100600,100494,100515,100596,101282,101757,102027,102087,102061,102113,102337,102448,102489,102723,103058,103500,103743,104288,104905,105459,105769,105938,105928,106002,106119,106549,106637,106819,106688,106915,107196,107799,108334,108988,109587,110253,110732,110802,111276,111955,113095,113325,113383,113204,113916,114657,115171,115373,115841,116975,118429,119345,119938,120434,121304,122323,122841,123315,124474,125794,127304,127873,127812,127649,127789,128939,129814,130666,131106,131795,132120,133000,133407,134194,134426,135120,135708,136451,137476,138049,138608,138908,139245,138991,139660,141003,143699,144938,146081,146499,147431,148796,150578,152569,154733,157219,159263,160898,162021,164383,167058
395109,153,"Spartanburg, SC",Msa,SC,113790,113696,113895,114502,114886,114947,115334,115398,115699,115356,115465,115307,115689,115739,115768,115487,115591,115886,116455,116689,116659,116646,116704,116927,117204,117605,118173,118618,118862,119061,118867,118798,118543,118757,119097,119732,120175,120469,120643,121098,121799,122701,123599,124813,126220,127661,128696,129600,129983,130637,131138,131961,132468,132909,133732,134478,135252,135672,136469,137122,138296,139355,140775,141792,142936,143950,144813,145526,146225,146793,147352,148075,149201,150252,150944,151467,151967,152603,153317,154005,154786,155528,156401,157232,158013,158720,159630,160366,161449,162303,163444,164561,165886,167520,169130,170891,172547,174505,176606,179244,181819,184793
394579,154,"Evansville, IN",Msa,IN,110935,111019,111237,111413,111457,111492,111780,112059,112288,112342,112500,112751,112751,112823,112879,113195,113664,114040,114367,114678,115108,115620,116045,116388,116791,117108,117363,117369,117399,117524,117731,117923,118076,118271,118540,118896,119253,119843,120392,121069,121656,122285,122732,123165,123569,123924,124181,124478,124926,125356,125931,126528,127023,127402,127752,128210,128669,129388,130182,131030,131598,132055,132394,132785,133370,133945,134703,135231,135899,136010,136223,136231,136771,137302,138096,138674,139218,139777,140342,141165,141671,142169,142375,142796,143232,144017,144558,145521,146231,147236,148040,148996,150225,151811,153696,155650,157529,159324,161389,163413,165853,168286
394747,155,"Kingsport, TN",Msa,TN,106519,106560,106606,106937,107172,107291,107309,107230,107304,107507,107781,108107,108374,108657,108875,108991,109260,109710,109977,110181,110175,110291,110282,110322,110532,110790,111120,111170,111091,110876,110964,111194,111414,111417,111544,111729,112015,112302,112730,113378,113943,114376,114653,115026,115619,116331,116918,117454,117571,117635,117521,117684,118020,118675,119292,119818,120075,120376,120803,121424,122443,123559,124560,125029,125453,125726,126248,126562,127117,127581,128105,128392,128613,128801,129277,130173,131001,131687,131875,132304,132635,133234,133260,133493,133743,134633,135475,136068,136627,137107,137934,138762,139819,140766,142199,143652,145166,146298,147486,148913,150561,152537
395028,156,"Roanoke, VA",Msa,VA,151369,151597,151788,152002,152189,152370,152572,152783,153039,153257,153508,153829,154344,154834,155304,155634,156016,156370,156711,157094,157509,157986,158385,158728,159034,159326,159632,159926,160228,160662,161115,161503,161726,161926,162219,162534,162692,162880,163073,163402,163742,164099,164441,164773,165158,165467,165760,165961,166399,166867,167376,167912,168396,168837,169210,169688,170179,170738,171344,171977,172454,172824,173152,173524,173897,174361,174831,175125,175357,175668,176124,177011,178054,179102,180132,180885,181781,182422,183148,183965,184645,185405,185538,185970,186436,187186,187752,188428,189433,190518,191637,192825,194342,195872,197953,199720,201566,203386,205562,207985,210282,212850
394646,157,"Green Bay, WI",Msa,WI,133347,130833,129693,129055,130706,131846,133664,133962,134056,133797,133951,134935,135895,137614,138686,139532,139011,139038,138764,139498,140097,140715,140812,140936,141436,142360,143369,143734,143996,143755,143861,143639,143606,144122,145179,146527,147150,146895,146690,147450,148829,150454,151412,152346,153334,153987,154330,154339,155118,156601,157832,158667,159204,159729,160694,162141,163475,164472,165427,166392,167034,167641,168571,169989,171071,172243,172969,173286,173527,174424,175377,176369,177239,178125,178921,179231,179865,180756,181868,182653,183220,183739,184208,185046,186110,187600,188384,189399,189981,191475,192924,195301,197563,199774,202194,204466,206835,209022,212001,215193,218917,221955
394796,158,"Lincoln, NE",Msa,NE,154050,156474,158088,157455,156287,155735,156098,156035,155539,155540,154925,155095,153738,152840,151974,153391,154828,156120,156273,156391,156344,156511,157285,157966,159127,160498,162412,163168,163816,164044,164728,165887,166906,167685,167735,167830,167843,167932,167734,168431,169300,170454,171357,171968,173011,174182,175704,176947,178254,179342,180924,181597,182283,182638,183663,184705,185581,186507,187438,188780,189932,190952,191270,192075,193077,194502,195609,196691,197866,198462,198828,198955,199515,200524,201698,203077,203873,204597,204727,204692,204433,204545,205291,206072,206830,207197,208157,208783,209832,210741,212512,214765,217159,219718,222058,224610,227223,230210,233034,236248,239684,243501
394602,159,"Fort Collins, CO",Msa,CO,263377,265104,265872,266516,267808,269090,270705,272109,273564,275123,277023,278993,280877,282481,283982,285519,286315,287863,289308,291640,293874,296228,298953,300906,302352,304123,306973,310352,314955,318621,322768,325253,328309,331072,333425,336102,338744,342199,345250,348336,350204,352810,355238,358773,361901,364595,367544,369838,373398,375736,378556,380858,383751,386048,387517,388926,389996,391375,392554,394568,396497,398621,399734,401186,402518,404909,406715,408503,409827,412380,414518,416607,417200,419119,420705,421101,420753,419675,420433,421017,422657,422563,423626,424868,427089,427864,429506,432877,435509,436544,436535,437588,439710,443026,446328,450147,454759,460691,467169,473767,482396,493719
395179,160,"Utica, NY",Msa,NY,108372,108647,109004,109195,109078,108962,109120,109440,109676,109885,109950,109789,109458,109443,109510,109779,109976,110098,110068,109918,109876,109948,110197,110511,110668,110409,110280,110397,110823,111179,111320,111596,111729,111953,111907,111946,112190,112681,113013,113095,113140,113448,114105,114819,115424,115689,116045,116489,117063,117569,118125,118799,119272,119582,119601,119651,120018,120682,121549,122363,123097,123944,124598,125456,126520,127716,128809,129490,130124,130673,130985,131016,131280,131507,132442,132625,133054,133307,134159,134950,135557,136263,136956,137650,138064,138405,138980,139051,138862,138657,139051,140169,141042,142014,143279,144928,146931,149260,151355,154533,158144,162231
394488,161,"Columbus, GA",Msa,GA,110182,110089,110115,110085,110089,110112,110193,110181,110166,110073,110040,110031,110191,110463,110619,110618,110481,110236,110048,109986,110182,110477,110756,110911,110793,110593,110477,110683,111043,111441,111565,111489,111287,111165,111161,111231,111429,111618,111837,111849,111823,111752,111868,112043,112224,112249,112333,112420,112622,112770,112919,113072,113192,113327,113286,113422,113711,114336,114832,115246,115568,115968,116358,116812,117514,118171,119093,119856,120584,120833,120951,121144,121466,121844,122313,122839,122886,123181,123479,124197,124569,125076,125535,126073,126455,126954,127491,127937,128570,129194,129910,130517,131326,132299,133503,134730,136141,137527,138958,140554,142346,144186
394405,162,"Boulder, CO",Msa,CO,369315,371190,372376,372484,374590,377876,382634,386573,391087,395370,398820,399771,399825,400770,404028,408885,412136,414319,415155,417024,418365,420425,423275,427577,432388,437404,441726,444977,449562,455046,461343,467328,473548,479176,484583,491932,499244,503415,505847,508408,513220,517604,522088,525786,528847,532021,535238,536114,537001,540415,546241,552082,553136,553518,553250,555141,557409,559460,562235,566177,570029,572782,573579,574572,577773,581751,586180,588599,591308,594409,596398,597379,598052,600087,602479,604830,606702,607969,608386,608951,609011,607453,607471,609613,613343,614401,615689,616078,616007,615501,616660,620481,625143,631884,638952,646016,653423,663955,676130,690903,708100,728065
394808,163,"Lubbock, TX",Msa,TX,127867,128108,129046,128790,128531,127801,128848,129241,129659,129866,130551,131085,131569,131461,130304,130317,131193,132797,132877,132351,132029,131430,132059,132117,132214,131827,131537,131200,129944,128997,128014,127722,127420,127705,127469,127374,127227,127505,128276,129287,130889,132314,134393,136330,138452,139797,140544,141310,142417,143772,144478,144810,145532,146340,146968,147440,147560,148351,148943,150069,150539,151057,152171,153141,153350,152903,152246,152360,152479,154071,155789,157181,157532,157743,157546,157523,157249,157390,157769,157871,157910,154467,151586,149031,149677,150282,151164,151792,152422,152824,153378,154035,154996,157813,160292,162700,163472,164487,165551,166981,168890,171116
394572,164,"Erie, PA",Msa,PA,119145,119099,119297,119415,119533,119393,119412,119401,119348,119408,119461,119683,119679,119764,119772,120066,120046,120015,119863,119951,120095,120004,119789,119790,120064,120500,120738,120844,120978,121183,121041,121049,120874,121009,120988,120822,120798,120629,120620,120692,121274,122096,123017,123280,123527,123665,124028,124283,124308,124294,124314,124384,124242,123767,123393,123494,123925,124393,124641,124878,125211,125679,126173,126246,126250,126375,126807,127117,127127,126980,127029,127340,127592,127938,128291,128919,129572,130051,130301,130508,130434,130611,130622,131138,131564,132084,132489,133096,133792,134531,135389,136311,137818,139341,141083,142463,144112,145802,147787,149776,151932,154369
